uid,post_body_text,primary_product,petrochemical_product,ff_infrastructure_OR_production,green_message,renewable_energy,emissions_reduction,false_solutions,recycling,green,brown,misc
741364378035653,"Nothing spooky here – just us launching our methane monitoring balloon. 👻 
  
 

  Learn more about how we're taking #technology to new heights. 🚀 
  
 

  https://corporate.exxonmobil.com/What-we-do/Energy-supply/Methane-emissions-technology-Permian-Basin-net-zero",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
737903255048432,"Did you know the US Gulf Coast is becoming a leader in the effort to scale up CO₂ solutions for industry? We’re making plans to deploy low-carbon hydrogen and carbon capture and storage for multiple Gulf Coast manufacturing sites, including our own: 
  
 

  Near Houston, we’re planning to build the world’s largest low-carbon hydrogen facility at our integrated Baytown complex. More than 98% of the associated CO₂ produced by the facility, or around 7 million metric tons per year, is expected to be captured and permanently stored. 
  
 

  We’ve also agreed to transport and store CO₂ to reduce emissions from Linde plc’s new hydrogen facility in Beaumont, TX; CF Industries’ manufacturing site in Donaldsonville, LA; and Nucor ’s direct reduced iron facility in Convent, LA. 
  
 

  With these three agreements, the total CO₂ we’ve agreed to transport and store for third-party customers has reached 5 million metric tons per year. That’s equivalent to replacing approximately 2 million gasoline-powered cars with electric vehicles, which is roughly equal to the total number of EVs on US roads today.  
  
 

  Get the full story here: https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions#Partnershipsandcollaborations",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
737031901802234,Heavy transportation needs heavy-hitting solutions. And ExxonMobil is focused on the road ahead. https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/hydrogen/hydrogen-highway,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
732541962251228,"“The energy transition is a global challenge – it’s not one size fits all.”
  
 

  Those are the words of Matt Crocker, senior vice president for our Low Carbon Solutions business, at a recent Houston Asia Society event, where he shared our plan to help accelerate the world’s path to net zero emissions. We’re starting with the technologies that match our strengths -- carbon capture and storage, hydrogen, and biofuels.
  
 

  We have agreements in place to transport and store up to 5 million metric tons of CO₂ a year for three of our customers along the U.S. Gulf Coast. That’s equivalent to replacing approximately 2 million gasoline-powered cars with electric vehicles, which is roughly equal to the total number of EVs on US roads today. We’re also planning to build the world’s largest low-carbon hydrogen plant in Baytown, Texas, at planned start up.
  
 

  We plan to invest $17 billion through 2027 on lower-emission initiatives. 
  
 

  Matt shared the stage with Takajiro “Tak” Ishikawa, president and CEO of Mitsubishi Heavy Industries (MHI) America. ExxonMobil and MHI have a strategic alliance on #carboncapture technology. 
  
 

  They discussed the value of working with start-ups on cutting-edge technology, the need for creative solutions in countries that lack geologic formations for CO₂ storage, and the growing demand from industries seeking help to reduce their emissions. 
  
 

  The panel also included Charles McConnell, executive director of carbon management and energy sustainability at the University of Houston and Uday Turaga, CEO of ADI Analytics.
  
 

  Learn more about how we’re scaling solutions for industry: https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/lcs-highlights-new-technologies-on-energy-podcast
  
 

  #XOM #exxonmobil #carboncapture",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
727792676059490,"Last weekend, we were part of one of New Mexico’s most enchanting traditions, the Albuquerque International Balloon Fiesta. We’re honored to help power this event every year.
  
 

  Learn more about how we’re taking New Mexico to new heights here: https://exxonmobil.co/3Qc3TlZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
725925036246254,"When it comes to performance, you get out what you put in.
  
 

  Congratulations to Max Verstappen on his third consecutive World Drivers’ Championship and Oracle Red Bull Racing & Red Bull Technology on its second consecutive Constructor’s Cup. 
  
 

  Here’s to many more years of fueling your victories with ExxonMobil fuels and lubricants.
  
 

  Keep an eye on our website for more motorsports content.
  
 

  #F1 #RedBullRacing",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
719681210203970,"Let's deliver industry with low emissions. 
  We're developing emission reducing technologies in our operations and deploying them with businesses like yours, too. 
  Learn more: https://exxonmobil.co/46a1RrW",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
712640997574658,"ExxonMobil and Toyota USA have been working together for decades, developing performance technology for drivers – both on and off the racetrack. So, when the World Rally Championship announced a mandatory switch to biofuels, TOYOTA GAZOO Racing WRC needed our help to recalibrate its cars to meet new requirements – and fast. The season was just around the bend.
  
 

  The result: a winning formula. Specifically, a new Mobil 1 lubricant for the racing team’s existing engines that matched the racing team’s needs, while maintaining a high level of power and efficiency. Toyota Gazoo Racing was a triple title winner in last season’s FIA World Rally Championship (Manufacturers’, Drivers’, and Co-Drivers’ Champions).
  
 

  Here’s how we got the job done, in record time. 
  
 

  https://exxonmobil.co/3ZhQpI9",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
707130731459018,"We need to deploy new technologies and repurpose existing infrastructure to meet society’s net zero goals.
  
 

  This shift can drive long-term energy security and economic growth with fewer emissions.
  
 

  It can be done. 
  
 

  It’s being done.
  
 

  🔗 Learn more at https://exxonmobil.co/3PuXDoS",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
698630482309043,"Imagine a world where more plastic waste can be collected, sorted, and turned back into valuable resources. That world is here, now.
  
 

  We're reducing the wasteful littering, landfilling, and incineration of plastic waste —here's how. 
  https://corporate.exxonmobil.com/what-we-do/materials-for-modern-living/from-plastic-waste-to-valuable-goods-going-circular-with-exxtend",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
697298002442291,"Carbon capture and storage could help the city of Houston achieve its goal of becoming carbon neutral by 2050. Here’s how we’re working to help make this happen. 🌎 
  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions#TechnologyIndustrialscalesolutions",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
687710476734377,"As the world moves toward a net-zero future, we're well positioned for growth.
  
  Because of our scale and integration.
  
  And especially because of our people. 
  
  The skillsets driving our traditional business and our new, lower carbon work are almost an exact match.
  
 

  https://exxonmobil.co/3qmScig",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
680938214078270,"Carbon capture and storage (CCS):
  
 

  1️⃣ The technology captures CO₂ before it reaches the atmosphere. 
  2️⃣ It stores that CO₂ deep underground, permanently.
  3️⃣ Experts agree we need it to combat climate change.
  
 

  We’re ready to deploy CCS to reduce emissions from the sector that produces some of the world’s most important materials: heavy industry. 🏭🏗️
  
 

  https://corporate.exxonmobil.com/what-we-do/delivering-industrial-solutions/carbon-capture-and-storage/what-is-carbon-capture-storage",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
677386077766817,"Our 2030 emission-reduction plans are intensity based. They focus on driving industry-leading performance while still meeting the needs of society.
  
  📉 Here's a look at our progress to date.
  https://corporate.exxonmobil.com/news/reporting-and-publications/advancing-climate-solutions-progress-report",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
648348120670613,"We are building the capability to deliver:
  
 

  ⛽ lower-emission fuels
  🪨 carbon capture and storage
  💧 lower-emission hydrogen
  
  And as we lead through the energy transition, our workforce will transition, too — applying their talent to meet new objectives. https://exxonmobil.co/3XbTPeD",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
6195398217243878,"Carbon capture and storage. It’s one of the few proven technologies that can deliver significant CO₂ emissions reductions for the industrial sector. 🏭
  
 

  It’s safe, secure and permanent. But how exactly does it work?
  
 

  2️⃣ of our experts explain.
  
 

  https://exxonmobil.co/3MUcabb",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
6175335732583460,"Providing the energy the global economy needs while cutting greenhouse emissions shouldn’t be an “either” / “or” choice. 
  
 

  We think of it as an “and” equation. And that’s an equation we’re built to solve. 
  
 

  Today, we held our Annual Shareholders Meeting where we reviewed our progress over the past year, how we plan to carry that momentum forward and deliver industry-leading value for our shareholders.
  
 

  Read the full breakdown here: https://exxonmobil.co/3ONEL4n",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
6171924339591266,"Plastics improve living standards. 
  
 

  ✅ protect against disease
  ✅ preserve food
  ✅ increase access to clean drinking water
  ✅ enable solar panels and electric vehicles 
  
 

  Karen McKee, our ExxonMobil Product Solutions President and the International Council of Chemical Associations President, spoke at the World Plastics Council this week. 
  
 

  She shared why we all – policy makers, businesses, consumers – need to work together to provide products the world needs and deploy solutions to address #plasticwaste.
  
 

  Read how ExxonMobil is already doing just that: https://exxonmobil.co/43uTiWW
  
 

  #INC2 
  
 

  📸: World Plastics Council",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
6034677223315979,"“Today, I actually *can* imagine big solutions to our biggest challenges.
  
 

  I’m confident we’re going to find them. We’re working on technologies – carbon capture and storage, hydrogen, and biofuels, for example – that can help us reduce our own emissions and help others reduce theirs.”
  
 

  💡 More from our very own Director of Technology, Dr. Vijay Swarup
  
 

  https://corporate.exxonmobil.com/news/viewpoints/developing-energy-climate-solutions-with-science-and-technology",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5987361531380882,"We’re helping accelerate the world’s path to net zero emissions. How? By scaling up solutions like #carboncapture, #hydrogen, and #biofuels. 
  
 

  Check out our webcast to hear Dan Ammann, president of our Low Carbon Solutions business, talk about our big ambitions for our low-carbon products and services, which can significantly reduce CO2 emissions from sectors like heavy industry (like steel, cement and chemicals), power generation and commercial transportation (trucks, ships and planes).
  
 

  How much can be abated? Current planned projects would remove about 20 million metric tons of CO2 a year for our customers, equal to replacing 7 million gasoline-powered cars with electric vehicles in the United States*. These include our new hydrogen plant in Baytown, Texas; our carbon capture and storage projects along the U.S. Gulf Coast; and our biofuels project at Imperial’s Strathcona refinery in Canada. 
  
 

  “We’re intensely focused on helping to accelerate the world’s path to net zero by making that path economically viable and making it executable at a scale that matters,” Ammann said. 
  
 

  Our Chairman and CEO Darren Woods said ExxonMobil is has the scale, integration, technology, and people to create impactful, economically viable solutions in pursuit of net zero.  
  
 

  Click here to read more about how ExxonMobil is helping reduce emissions from key industries.
  
 

  * CO2 emissions figures are estimates only; actual reductions may vary. Projects (including the Baytown hydrogen project) are at various stages of maturity and remain subject to final investment decision by the corporation.
  
 

  https://exxonmobil.co/3ZHjTxy",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5857440947706275,"Just like you change the oil in your car, Canada’s leading wind #energy institute needs to regularly change the lubricants helping its turbines run smoothly. 
  
 

  WEICan tells us just how crucial our products are to efficient and long-lasting wind energy production. See how below and go further in depth 👉 
  https://exxonmobil.co/3KvLE8v",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
5854155148034855,"Carbon capture and storage (#CCS) is an innovative technology that removes industrial emissions and safely stores it underground. We’re developing CCS facilities all around the world to help society meet its net-zero ambition. Learn about the impact of our work in CCS. 👇
  https://exxonmobil.co/41tiBIX",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5834409970009373,"How to reduce industrial emissions? #Carboncapture and storage. 
  
 

  #CCS could store billions of tons of industrial CO2 emissions by. What else should you know about CCS? Learn more: https://exxonmobil.co/3YvXVhf",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5808483909268646,Meeting the goals of the Paris Agreement will take many approaches. We support innovation in technology as well as a price on carbon. Learn more about the many ways we hope to reach #netzero emissions by 2050 (scope 1 and 2).👇 https://exxonmobil.co/3FyGRRf,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
5782285378555166,"Heavy industry, like manufacturing, steel, cement and power generation, has historically come with heavy emissions. 
  
  But we're working to change that.
  
 

  🏗️ 🏭 We're awarding another contract for our future #hydrogen facility in Baytown, TX. Because hydrogen is an affordable and reliable source of energy that can power our operations and our customers’ businesses from heavy-duty trucking to steel manufacturing. A hydrogen powered future is good for heavy industry and good for lower-emissions.  
  
  ⚡️ In Baytown, we’re not just producing #hydrogen. We plan to capture 98% of our own CO2 emissions through carbon capture and storage (#CCS). This makes Baytown the largest low-carbon hydrogen project in the world at planned startup. 
  
  Read more: https://exxonmobil.co/3XPtpyv",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
5770229969760707,"🔨🏗️ Construction moves forward on the largest renewable diesel facility in Canada. The Strathcona facility received a $560M investment from our majority-owned affiliate Imperial Oil today. With expected start-up in 2025, the Strathcona facility will: 
  
 

  🛢️ Produce up to 20K barrels of renewable diesel a day primarily from locally sourced feedstocks
  
 

  ⚡ Use low-carbon hydrogen with #carboncapture and storage technology
  
 

  👷 ~600 direct construction jobs, along with hundreds more by business partners
  
 

  “The Strathcona project is another example of how we are investing in advantaged facilities and applying our leading technology and decades of experience to develop lower-emission solutions for customers,” said Karen McKee, president of ExxonMobil Product Solutions. “We continue to focus investments on markets like Canada, where well-designed policies support technologies that reduce life cycle emissions.”
  
 

  The facility is a part of our plans through 2027 to invest ~$17 billion in lower-emission initiatives.
  
 

  Read more: https://exxonmobil.co/3XH4JIG",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
5743020222481682,"What’s the key to keeping wind turbines running smoothly? Lubricants.
  
 

  We went to Atlantic Canada, where strong winds are perfect for testing more efficient lubricant formulas. 
  
 

  See how we’re helping put the wind behind the industry’s back: https://exxonmobil.co/3IULLJT
  #renewables #wind #energy",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
5724999574283747,"We‘re investing in and producing more oil and gas than any other U.S. energy company while also investing in initiatives to reduce GHG emissions for our own operations – and providing solutions to help our customers reduce theirs. 
  
 

  Specific to refining capacity in the U.S., we invested through the downturn so we could increase refining capacity to process light crude by about 250,000 barrels per day – the equivalent of adding a new medium-sized refinery to our operations. We kept investing, even during the pandemic, when we lost more than $20 billion and had to borrow more than $30 billion to maintain our investment and be ready for the post-pandemic demand. 
  
 

  Learn more at https://exxonmobil.co/3IKQNbQ.
  
 

  #SOAE2023",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE
5704950916288613,"Get an inside look at our LaBarge, Wyoming, facility – where we’ve captured more carbon to date than any other industrial facility in the world. 🌎
  
 

  Our senior maintenance superintendent, Sarah Klepper, shares some of the important work that happens here.↴ 
  https://exxonmobil.co/3CmxVMs",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
508552211607621,"The speed at which we embrace CCS as part of the broader energy transition is partly up to policymakers.
  
  It’s time for lawmakers to support CCS, and all its benefits.",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
1140712985155051521,WATCH to understand the real story behind #ExxonKnew and learn what actions we’re taking to address climate change. https://t.co/mQyjHMqmuR,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
749303667367959,"Are you Papua New Guinea’s next Power Player? 
  
  We launched the #powerplayawards last year to recognise our valued external partners, and this year we are expanding the program to celebrate the accomplishments of exceptional women, and the men who uphold the importance of supporting and empowering others, across both the #LNG and decarbonisation industries. 
  
  Nominations will open on Wednesday 1 May, watch this space for more details! #womeninlng #diversityinlng #PNGLNG",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
680960474202279,"We achieved another incredible milestone in 2023, marking a decade of partnership with the Port Moresby Nature Park.
  
 

  Our support extends beyond mere funding and represents ExxonMobil’s commitment to seeing the Nature Park reach its full potential for the benefit of the wider community and the preservation of Papua New Guinea’s amazing and diverse biodiversity.
  
  Since 2013, our annual grants have not only helped transform the physical landscape of the Nature Park and its exhibits, but it has enabled vital research and conservation activities to be carried out.
  
  More than 125,000 National Capital District and Central Province school children have participated in the award-winning school education program, while through the Breed-for-Release program, almost 50 endangered Native Pig-Nosed Turtle, or Piku, hatchlings have been transported from the Kikori Delta to the Port Moresby Nature Park for lifecycle research. Once fully grown, turtles are returned to the wild to improve their chances of survival. This program has also supported other wildlife including Tree Kangaroos, Birds-of-Paradise, and Frogs.
  
  Our IT Department also provides ongoing support through donations of equipment, including more than 35 computers and a dedicated server to store complex programs that run ticketing, bookings, memberships, accounting, payroll, inventory, and wildlife management software.
  
  Thank you to our yellow army of staff volunteers who have joined our business in supporting the Nature Park and over the years have played a part in shaping the stories, memories, and experiences of those that have walked through its gates.
  
  This past decade is only the beginning, and we can’t wait to see what we can achieve over the next decade together. #PNGLNG #PNGpartnership",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
671978435100483,"This week we were proud to be a Principal Premium sponsor of the 17th PNG Chamber of Resources & Energy Investment Conference and Exhibition in Sydney, Australia. 
  
  In her address to delegates, our Chairperson and Managing Director, Tera Shandro, mapped out the future of Papua New Guinea’s resource opportunities and reinforced the growing importance of #LNG towards the security of supply, and the energy transition.
  
  “As the world’s population increases, so too does its need for affordable, secure, and reliable energy, with improved emissions intensity compared to legacy sources,” Ms Shandro said.
  
  “Natural gas, and particularly LNG, will play a vital role in meeting this demand and support climate goals, as it emits up to 60 percent fewer greenhouse gases and significantly fewer air pollutants when compared with traditional energy sources. With 40 percent of the world’s electricity still being generated by coal, there are many opportunities for meaningful emissions reductions by making the switch to natural gas, and that’s why it sits at the center of our strategy.
  
  “From ExxonMobil’s perspective, Asia Pacific countries are expected to be a core natural gas customer for decades to come and will continue turning to Papua New Guinea thanks to its proximity, high quality resources and efficient and reliable operating facilities.
  
  “#PNGLNG is already leading the world in energy emissions intensity and reliability, but as we look to our latest investment, the Papua LNG Project alongside TotalEnergies, its proposed plans are an example of how new technology applied to proven processes, such as electric trains, can help provide affordable energy in a lower-carbon world.
  
  “In addition to this, ExxonMobil also has interest in P’nyang LNG, as we as well as significant exploration activity across Papua New Guinea including the Wildebeest prospect. If all these potential projects were to progresses, not only does it mean over a decade of construction activity, but it also means Papua New Guinea’s role as an energy supplier extends beyond 2050,” Ms Shandro concluded.
  
  Thank you to delegates who visited our team at the ExxonMobil PNG booth and our partners for your continued collaboration. #PNGpartnership #pngcoreinvestmentconference2023",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
625430349755292,"At the invitation of Wapu Sonk, Managing Director at Kumul Petroleum Holdings Limited, Peter Clarke, Senior Vice President - Global LNG for ExxonMobil, joined the Prime Minister, Honourable James Marape, and Minister for Petroleum and Energy, Honourable Kerenga Kua, onstage to open the Petroleum & Energy Conference Papua New Guinea held at the Hilton Hotel.
  
 

  In his keynote industry address, Mr Clarke discussed the important role that #LNG and Papua New Guinea can play in the world’s energy future. 
  
 

  “More than ever, there is recognition that natural gas, and in particular LNG, will play a vital role in meeting growing demand for energy, while reducing overall emission to support climate goals.
  
 

  ""With proximity to market and high-quality resources, Papua New Guinea is well positioned to continue supporting regional demand, with Asia Pacific countries set to be core natural gas customers for decades to come,” Mr Clarke said. #PNGpartnership #PNGLNG",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
524974503134211,"Are You Papua New Guinea’s Next LNG Power Player?
  
  To mark the fifth year of ExxonMobil’s #PowerPlayAwards, we are launching Power Play Awards Papua New Guinea to highlight the accomplishments of the exceptional women, and the men who support them, across Papua New Guinea‘s LNG industry.
  
 

  This award is about celebrating and recognising the contributions that all levels of government, local businesses, project partners, and the diverse landowner communities make to the LNG industry in Papua New Guinea.
  
  Submission of nominations are now open and will close on Thursday 20 April.
  
  For eligibility requirements and information on how to nominate a candidate or more details on Power Play Awards Papua New Guinea visit: https://pnglng.com/Community/Power-Play-Awards-Papua-New-Guinea #WomeninLNG #DiversityinLNG",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
518142200484108,"The Late Grand Chief, Sir Michael Thomas Somare, was one of the first to believe in ExxonMobil and our shared vision to create long-term opportunities for Papua New Guineans.
  
 

  As we honour his legacy, we remember what we do every day helps serve PNG, just like he did.
  
 

  We thank the Late Grand Chief for his leadership, commitment and compassion, and his memory will serve as an inspiration for our team. #PNGpartnership #PNGLNG",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
463754452589550,"Over the past century PNG has proven to be a good place to invest and at ExxonMobil PNG we are confident it will remain so going forward.
  
  This was the message Peter Larden, Chairman and Managing Director at ExxonMobil PNG, shared with delegates at the 16th PNG Chamber of Mines and Petroleum Investment Conference and Exhibition in Sydney, Australia.
  
  Peter joined fellow panelists, the Honourable Richard Maru, Minister for International Trade and Investment, and Honourable Julie Bishop, former Australian Minister for Foreign Affairs and special Advisor to Twinza, for a discussion on investing for success in PNG.
  
 

  Looking back, Peter said ""it was the initial investments in our downstream product solutions business, our talented Papua New Guinean workforce, and collaboration with our important stakeholders, that enabled our eventual move into upstream development.” 
  
  “The PNG LNG Project has already unlocked significant value for the country, and has set the stage for a potential new series of investments in the coming decades. PNG could be on the verge of a new era of economic growth. Just imagine the potential of what can be delivered for the Papua New Guinean people if the next wave of projects move forward,"" he concluded. #PNGpartnership #PNGLNG",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
444048614560134,"PNG LNG Kumuls, our team, our pride. 
  
  Well done to our 24 #PNGLNG Kumuls’ players for an impressive Rugby League World Cup campaign and making it to the quarter finals. Your journey, passion and determination have made a lasting impact on all of us here at ExxonMobil PNG. 
  
 

  Thank you for representing this great country of Papua New Guinea with honour, we are all immensely proud of you! #PNGpartnership #RLWC2021",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1518265548637240,"The wait is almost over, only five days to go until the PNG Kumuls take on the Rugby League World Cup in England. Go the #PNGLNG Kumuls! #PNGpartnership #RLWC2021",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1511136606016801,"Our team is getting excited, countdown is on until the Mighty #PNGLNG Kumuls take to the field at the Rugby League World Cup. Only two-weeks to go! #PNGpartnership #RLWC2021",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1448493835614412,"“Now more than ever, PNG needs a strong business community to help the nation strengthen its economy and build a better life for all Papua New Guineans,” shared Peter Larden, American Chamber of Commerce Coral Sea (AmCham Coral Sea) President and ExxonMobil PNG Managing Director. 
  
 

  Addressing guests at the AmCham Coral Sea’s Young PNG Business Leaders event in Port Moresby, Peter encouraged the next generation of Papua New Guineans to become responsible business leaders and roles models to help drive the country’s economy forward.
  
 

  “Young business leaders are laying the foundation for PNG’s future; they are nation builders.
  
 

  “Developing business relationships offers more than just financial opportunity. When businesses come together, they create a broader set of value.
  
 

  “I am a firm believer in the good that business brings to PNG, and I encourage all young business leaders to foster new relationships that helps them grow in business and in life,” Peter concluded. #PNGpartnership #PNGLNG
  .
  .
  .
  Image courtesy of CIPE.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1345365029260627,"“The training that ExxonMobil PNG (EMPNG) provides is world class. You are given a roadmap from the outset and know exactly what training programs you need to attend to achieve specific competencies,” said Peter Pomeleu, #PNGLNG Plant Surveillance Engineering Lead.
  
 

  Joining EMPNG in 2011 as part of the first intake of the Graduate Engineering Program, Peter has grown his career from an early assignment with Esso Australia as a Machinery Engineer to becoming the first Papua New Guinean LNG Plant Surveillance Engineering Lead with EMPNG.
  
 

  “It has been great to travel overseas for some training elements because it has given me the chance to meet with the broader ExxonMobil engineering community and learn best practice processes.”
  
 

  Throughout his career, Peter says EMPNG’s face-to-face and online training programs, as well as mentoring by his colleagues, have made him feel supported. 
  
 

  “EMPNG provides the structure, guidance and support that you need, so the onus is on you to make the most of it and progress your career. 
  
 

  “The training and support I have received has given me the ability to work anywhere in the world. What I love most about the training curriculum is that it is based on real-life work scenarios, which allows us to apply newly-acquired skills into the field straight away,” he concluded. #PNGpartnership",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1339215869875543,"Across Papua New Guinea, cane toads are an invasive species that impact local wildlife, including causing the population decline of predator species that are poisoned when eating the toad. 
  
 

  To help educate #PNGLNG Upstream area communities about the effect cane toads can have on the environment, our team developed an innovative awareness talking poster. 
  
 

  Featuring audio recordings in three different languages: English, Tok Pisin and Huli, the poster is activated and narrates the text when red buttons are pressed. 
  
 

  The talking poster is just one aspect of our approach to managing the cane toad population and helping prevent colonies from establishing. #PNGpartnership",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1335478443582619,"Did you know the #PNGLNG Project spans across some 700 kilometres? 
  
 

  Managing and monitoring LNG operations requires a large team of people and equipment, including helicopters.  
  
 

  At ExxonMobil PNG, we use two Bell 412 helicopters to transport workers and cargo, as well as conduct aerial surveys along the pipeline. #PNGpartnership",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
1325959377867859,"“ExxonMobil PNG is a great place to work. The company is focused on advancing PNG citizens and promoting high levels of safety, integrity and professionalism,” shared Rosinta Lakasa, IT Technical Professional at ExxonMobil PNG (EMPNG). 
  
 

  “EMPNG supports our personal growth and development through training as well as encouraging involvement of staff in community volunteer activities.""
  
 

  Based at the #PNGLNG Plant outside Port Moresby, Rosinta’s role involves maintaining the health and reliability of ExxonMobil’s network and IT infrastructure as well as constantly looking for opportunities to optimise and improve our business.
  
 

  “It is a very challenging role with lots of responsibility working alongside the Plant site leadership team.
  
 

  “Every day is interesting. I get to work with an amazing team of skilled professionals who all support and care for each other. We are driven by a common purpose and our motto of ‘Nobody Gets Hurt’.”
  
 

  Since joining EMPNG, Rosinta has implemented multiple IT initiatives including digital signage, audio visual upgrades, SharePoint site creation and support for large scale communications on site. 
  
 

  “Leveraging my previous experience in application development, I have also implemented many digital solutions to improve business safety and performance, especially during EMPNG’s response to COVID 19.”
  
 

  In ten years’ time Rosinta hopes to still be working for EMPNG, supporting the expansion of projects and mentoring young aspiring Papua New Guineans in their IT careers. 
  
 

  “Work hard and take every opportunity to grow. Whatever role you have now can be as big or as small as you make it. Take the opportunities and leverage the team around you to add value and make a difference,” concluded Rosinta. #PNGpartnership",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
